id;barcode;maindir;brand_id;name;cost_original_val
12290;872006;536;44;Реалистичные;2281.00
12291;872007;536;44;Реалистичные;2281.00
12292;872011;536;44;Реалистичные;1899.00
12293;872012;536;44;Реалистичные;1899.00
12294;LB-28001;542;24;На водной основе;596.00
12295;WSL-15002;555;38;Анальные вибраторы;997.00
12296;WSL-15003;555;38;Анальные вибраторы;1007.00
12297;722502;575;44;Средства по уходу за телом, косметика;245.00
12298;722005;576;44;Массажные масла и свечи;499.00
12299;4920;597;64;Боди и комбинезоны;961.12
12300;4923;597;64;Боди и комбинезоны;902.78
12301;4927;597;64;Боди и комбинезоны;1491.66
12302;STF7406black;542;253;На водной основе;921.00
12303;STF7406str;542;253;На водной основе;921.00
12304;STWB7391;542;253;На водной основе;840.00
12305;STA97409;542;253;На водной основе;1503.00
12306;STD7419;543;253;Пролонгаторы;1811.00
12307;STF7406choc;542;253;На водной основе;921.00
12308;STF7406ch;542;253;На водной основе;921.00
12309;STF7407str;542;253;На водной основе;1429.00
12310;STF7407choc;542;253;На водной основе;1429.00
12311;STF7407car;542;253;На водной основе;1429.00
12312;STF7407black;542;253;На водной основе;1429.00
12313;STC7407;542;253;На водной основе;1429.00
12314;STH7410;542;253;На водной основе;910.00
12315;STW7400;561;253;Анальные смазки;921.00
12316;STA97408;542;253;На водной основе;988.00
12317;WSL-15008;557;38;Клиторальные стимуляторы;788.00
12318;BI-014647W;555;27;Анальные вибраторы;7813.00
12319;BI-014700W;623;27;Для двоих;6273.00
12320;BI-014582W-1;623;27;Для двоих;6116.00
12321;BI-014721-1;564;27;Стимуляторы G-точки;1885.00
12322;BI-014721;564;27;Стимуляторы G-точки;1903.00
12323;BI-014635;565;27;Со стимулятором клитора;8462.00
12324;BW-069003;571;27;Классические;6501.00
12325;BI-014616;564;27;Стимуляторы G-точки;3758.00
12326;BI-014667-1;564;27;Стимуляторы G-точки;5950.00
12327;BI-014723;564;27;Стимуляторы G-точки;4556.00
12328;BI-014724;564;27;Стимуляторы G-точки;5456.00
12329;BI-014692-1;585;27;Hi-tech;6644.00
12330;BI-014692;585;27;Hi-tech;6339.00
12331;BI-014694-1;565;27;Со стимулятором клитора;5950.00
12332;BI-014727;585;27;Hi-tech;6892.00
12333;BI-014665-1;588;27;Виброяйцо;3432.00
12334;BI-014665-2;588;27;Виброяйцо;3432.00
12335;BI-014613-1;571;27;Классические;2842.00
12336;BI-014653;588;27;Виброяйцо;4681.00
12337;BI-014633-1SY;557;27;Клиторальные стимуляторы;7334.00
12338;BI-014666-1;565;27;Со стимулятором клитора;5950.00
12339;BI-210203;563;27;Эрекционные кольца;2064.00
12340;BI-210204;563;27;Эрекционные кольца;2022.00
12341;TFZ-102;534;81;Мастурбаторы;29000.00
12342;SPN-003;534;81;Мастурбаторы;4536.00
12343;STF7406van;542;253;На водной основе;921.00
12344;761316;551;167;Анальные пробки;798.00
12345;764013;535;167;Вагинальные шарики;936.00
12346;764016;535;167;Вагинальные шарики;993.00
12347;764017;535;167;Вагинальные шарики;689.00
12348;766001;541;167;Наручники, ошейники;1074.00
12349;766002;541;167;Наручники, ошейники;1074.00
12350;722104;576;44;Массажные масла и свечи;334.00
12351;722103;576;44;Массажные масла и свечи;334.00
12352;722107;576;44;Массажные масла и свечи;334.00
12353;722009;576;44;Массажные масла и свечи;499.00
12354;722003;576;44;Массажные масла и свечи;499.00
12355;722002;576;44;Массажные масла и свечи;499.00
12356;ATS-001W;534;81;Мастурбаторы;4150.00
12357;ATS-001R;534;81;Мастурбаторы;4150.00
12358;ATS-001B;534;81;Мастурбаторы;4150.00
12359;J2018-53;557;170;Клиторальные стимуляторы;1757.00
12360;502146;597;87;Боди и комбинезоны;2489.00
12361;532151;598;87;Бикини и комплекты;3731.00
12362;SHD-S172;534;252;Мастурбаторы;1635.00
12363;SHD-S174;534;252;Мастурбаторы;1635.00
12364;SHD-S176;534;252;Мастурбаторы;1635.00
12365;50002X;617;87;Корсеты и грации;3547.00
12366;53013;598;87;Бикини и комплекты;2822.00
12367;1036;586;87;Трусики и шорты;1513.00
12368;NTU-80499;563;38;Эрекционные кольца;2389.00
12369;NTU-80500;563;38;Эрекционные кольца;2685.00
12370;NTU-80501;563;38;Эрекционные кольца;2836.00
12371;LB-23150t;552;24;Возбуждающие;100.00
12372;5000;587;64;Игровые костюмы;5068.00
12373;JO40803;542;78;На водной основе;1110.00
12374;JO40804;542;78;На водной основе;1430.00
12375;3006010362;565;30;Со стимулятором клитора;5389.00
12376;893030;534;44;Мастурбаторы;1692.00
12377;893031;534;44;Мастурбаторы;1887.00
12378;893032;534;44;Мастурбаторы;1800.00
12379;893033;534;44;Мастурбаторы;1666.00
12380;901409-5;605;44;Другие BDSM товары;433.00
12381;901409-9;605;44;Другие BDSM товары;391.00
12382;SPN-002;534;81;Мастурбаторы;4536.00
12383;SPN-001;534;81;Мастурбаторы;4536.00
12384;30485;533;155;Вакуумные помпы;2790.00
12385;PR10703;534;270;Мастурбаторы;3733.00
12386;PR10707;534;270;Мастурбаторы;3458.00
12387;Газированный напиток 48hours gold;637;271;Возбуждающие средства (не БАДы);658.00
12388;Растворимый кофе 48hours gold;637;271;Возбуждающие средства (не БАДы);461.00
12389;Шоколад 48hours gold;637;271;Возбуждающие средства (не БАДы);658.00
12390;IRR005BLK;585;255;Hi-tech;7994.00
12391;IRR005PNK;585;255;Hi-tech;10120.00
12392;IRR005PUR;585;255;Hi-tech;7994.00
12393;WY0525-GR;535;272;Вагинальные шарики;4673.00
12394;WY0526-GR;557;272;Клиторальные стимуляторы;4721.00
12395;G-0011;557;273;Клиторальные стимуляторы;5216.00
12396;G-0003;556;273;Помпы для клитора;5868.00
12397;G-0017;545;273;Надувные расширители;6954.00
12398;ML-DB-SB;555;274;Анальные вибраторы;4495.00
12399;ML6;580;274;Вибростимуляторы, вибропульки;3135.00
12400;ML11;580;274;Вибростимуляторы, вибропульки;3579.00
12401;ML12;580;274;Вибростимуляторы, вибропульки;3579.00
12402;ML13;580;274;Вибростимуляторы, вибропульки;3579.00
12403;ML15;557;274;Клиторальные стимуляторы;2785.00
12404;ML-CB-RS;557;274;Клиторальные стимуляторы;2785.00
12405;ML-CB-PPL;557;274;Клиторальные стимуляторы;2785.00
12406;ML-RVKB-BLK;535;274;Вагинальные шарики;4495.00
12407;ML-RVKB-RS;535;274;Вагинальные шарики;4495.00
12408;ML-RVKB-PPL;535;274;Вагинальные шарики;4495.00
12409;ML-RC-S-GB;588;274;Виброяйцо;4186.00
12410;ML39;563;274;Эрекционные кольца;3726.00
12411;ML42;580;274;Вибростимуляторы, вибропульки;4295.00
12412;ML-PWF-RS;580;274;Вибростимуляторы, вибропульки;2817.00
12413;ML-PWF-PPL;580;274;Вибростимуляторы, вибропульки;2817.00
12414;IYQ-YJF-02;564;275;Стимуляторы G-точки;5333.00
12415;IYQ-TDF-03;557;275;Клиторальные стимуляторы;5333.00
12416;IYQ-YKF-01;563;275;Эрекционные кольца;4429.00
12417;WY0425-WH;535;272;Вагинальные шарики;2481.00
12418;WY0520-PI;557;272;Клиторальные стимуляторы;3238.00
12419;B-0007B;557;273;Клиторальные стимуляторы;5434.00
12420;B-0006B;572;273;Вращающиеся (ротаторы);5434.00
12421;B-0008B;572;273;Вращающиеся (ротаторы);5434.00
12422;G-0025;535;273;Вагинальные шарики;6954.00
12423;ML9;580;274;Вибростимуляторы, вибропульки;3135.00
12424;ML-CB-S;557;274;Клиторальные стимуляторы;2785.00
12425;ML-RC-S-PPL;588;274;Виброяйцо;4186.00
12426;ML41;580;274;Вибростимуляторы, вибропульки;4295.00
12427;ML-PWF-BLK;580;274;Вибростимуляторы, вибропульки;2817.00
12428;IYQ-YJF-03;564;275;Стимуляторы G-точки;5333.00
12429;IYQ-TDF-01;565;275;Со стимулятором клитора;5333.00
12430;IYQ-TDF-02;565;275;Со стимулятором клитора;5333.00
12431;5547;587;161;Игровые костюмы;4270.00
12432;5001;587;64;Игровые костюмы;5286.12
12433;5002;587;64;Игровые костюмы;4648.00
12434;5545;599;161;Чулки и колготки;1850.00
12435;420700;551;110;Анальные пробки;970.00
12436;420800;551;110;Анальные пробки;1434.00
12437;420900;551;110;Анальные пробки;1232.00
12438;SE-2930-05-2;573;20;Сувениры;1962.00
12439;SE-0383-50-3;584;20;Массажеры простаты;5283.00
12440;SE-0311-70-2;531;20;Двусторонние;2790.00
12441;SE-0385-15-3;555;20;Анальные вибраторы;3353.00
12442;SE-1041-08-3;533;20;Вакуумные помпы;6501.00
12443;SE-4349-10-3;557;20;Клиторальные стимуляторы;5027.00
12444;SE-4350-05-3;564;20;Стимуляторы G-точки;7866.00
12445;SE-1566-05-2;540;20;Трусики и насадки;4499.00
12446;Diabolina corset;617;112;Корсеты и грации;2880.00
12447;Diabolina set;598;112;Бикини и комплекты;2880.00
12448;Orihime body;597;112;Боди и комбинезоны;3025.00
12449;Orihime set;598;112;Бикини и комплекты;3025.00
12450;Hanan body;597;68;Боди и комбинезоны;3946.00
12451;Hanan chemise;596;68;Сорочки, беби-долл;4232.00
12452;Hanan corset;617;68;Корсеты и грации;4029.00
12453;Hanan set;598;68;Бикини и комплекты;4039.00
12454;Melek body;597;68;Боди и комбинезоны;4455.00
